TID,ID
TID_DERBY_REWARDS_BUTTON_CONFIRM,<NUMBER>/<TOTAL> Klaim Hadiah
TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,Tugas Panen
TID_NEIGHBORHOOD_TASK_COLLECT_ANIMAL_PRODUCT_TITLE,Tugas Hewan
TID_NEIGHBORHOOD_TASK_FISH_LURE_BY_WEIGHT_TITLE,Tugas Memancing
TID_NEIGHBORHOOD_TASK_CAR_ORDER_TITLE,Tugas Pesanan Truk
TID_NEIGHBORHOOD_TASK_BOAT_ORDER_TITLE,Tugas Perahu
TID_NEIGHBORHOOD_TASK_SERVE_TOWN_VISITOR_TITLE,Tugas Pengunjung Kota
TID_NEIGHBORHOOD_TASK_EXCAVATE_ORE_TITLE,Tugas Menambang
TID_NEIGHBORHOOD_TASK_PROGRESS_TEXT,<CURRENT> / <REQUIRED>
TID_DERBY_TASK_POPUP_TASK_COMPLETE_TEXT,<TASK> selesai!
TID_NEIGHBORHOOD_TASK_RESERVE_FAILED_TEXT,Gagal memulai tugas.
TID_NEIGHBORHOOD_TASK_RESERVE_FAILED_TEXT_ALREADY_PICKED,Sudah ada tugas yang sedang berjalan!
TID_NEIGHBORHOOD_TASK_RESERVE_FAILED_TEXT_ALREADY_PICKED_BY_OTHERS,Tugas telah diambil oleh tetangga!
TID_NEIGHBORHOOD_TASK_RESERVE_FAILED_TEXT_TASK_DISCARDED,Tugas telah dibuang!
TID_NEIGHBORHOOD_TASK_RESERVE_FAILED_TEXT_NO_TASKS_LEFT,Tidak ada tugas lagi!
TID_NEIGHBORHOOD_TASK_TIME_LEFT_TEXT,<TIME>
TID_TYPE_NEIGHBORHOOD_TASK_DISCARD_FAILED,Gagal membuang tugas.
TID_NEIGHBORHOOD_TASK_TAKEN,<TIME>
TID_NEIGHBORHOOD_TASK_EXPIRED,Berakhir
TID_NEIGHBORHOOD_TASK_COMPLETED,Selesai
TID_NOTIFICATION_EARN_MORE_KEYS_TO_UNLOCK_REWARD,Raih <PARAM> Poin Lomba Lingkungan lebih banyak untuk membuka kolom ini!
TID_DERBY_CAPACITY,Poin Lomba Lingkungan: <COUNT>
TID_EASTERTREE_DESCRIPTION,Dekorasi Paskah unik
TID_EASTERTREE,Pohon Paskah
TID_KITTEN_HOUSE,Rumah Anak Kucing
TID_PUPPY_HOUSE,Rumah Anak Anjing
TID_KITTEN_HOUSE_DESCRIPTION,Menampung <CAPACITY> Anak Kucing.
TID_PUPPY_HOUSE_DESCRIPTION,Menampung <CAPACITY> Anak Anjing.
TID_GOLDENWELL,Sumur Emas
TID_GOLDENOUTHOUSE,Kakus Emas
TID_GOLDENSWINGSET,Ayunan Emas
TID_GOLDENWELL_DESCRIPTION,Menghias pertanianmu
TID_GOLDENOUTHOUSE_DESCRIPTION,Menghias pertanianmu
TID_GOLDENSWINGSET_DESCRIPTION,Menghias pertanianmu
TID_TYPE_NEIGHBORHOOD_TASK_SPEED_UP_FAILED,Gagal mempercepat tugas yang dibuang.
TID_NEIGHBORHOOD_TASK_DISCARDED_WAITING,Tugas ini belum tersedia. Tunggu atau percepat!
TID_KITTEN1,Anak Kucing Tuxedo
TID_KITTEN2,Anak Kucing Tabby
TID_KITTEN3,Anak Kucing Calico
TID_PUPPY1,Anak Anjing Retreiver
TID_PUPPY2,Anak Anjing Pinscher
TID_PUPPY3,Anak Anjing Hound
TID_KITTEN_DESCRIPTION,Beri makan untuk mendapatkan poin
TID_PUPPY_DESCRIPTION,Beri makan untuk mendapatkan poin
TID_MUSHROOMLOG,Tunggul jamur
TID_MUSHROOMLOG_DESCRIPTION,Menghias pertanianmu
TID_DERBY_OVER_TITLE,Hadiah Balapan
TID_DERBY_OVER_TEXT_PRIZE,"Lingkunganmu masuk ke 3 besar, selamat! Ini hadiahmu atas hasil yang hebat."
TID_DERBY_OVER_TEXT_NO_PRIZE,"Jika lain kali lingkunganmu menempati 3 besar, kamu semua akan mendapatkan hadiah!"
TID_DERBY_OVER_BUTTON,Klaim
TID_TYPE_NEIGHBORHOOD_DERBY_CLAIM_THRESHOLD_REWARDS,Kamu harus mengeklaim hadiahmu!
TID_NEIGHBORHOOD_TASK_DISCARDED_WAITING_DONE_TITLE,Tugas baru
TID_DERBY_REFRESH_TASK_BUTTON,Segarkan
TID_NEIGHBORHOOD_TASK_DISCARDED_WAITING_DONE,Tugas baru sudah tersedia. Segarkan untuk mendapatkannya!
TID_DERBY_TASK_HARVEST_WHEAT_TITLE,Panen Gandum
TID_DERBY_TASK_HARVEST_CORN_TITLE,Panen Jagung
TID_DERBY_TASK_HARVEST_SOYBEAN_TITLE,Panen Kedelai
TID_DERBY_TASK_HARVEST_SUGARCANE_TITLE,Panen Tebu
TID_DERBY_TASK_HARVEST_CARROT_TITLE,Panen Wortel
TID_DERBY_TASK_HARVEST_INDIGO_TITLE,Panen Indigo
TID_DERBY_TASK_HARVEST_PUMPKIN_TITLE,Panen Labu
TID_DERBY_TASK_HARVEST_COTTON_TITLE,Panen Kapas
TID_DERBY_TASK_HARVEST_CHILI_TITLE,Panen Cabai
TID_DERBY_TASK_HARVEST_TOMATO_TITLE,Panen Tomat
TID_DERBY_TASK_HARVEST_STRAWBERRY_TITLE,Panen Stroberi
TID_DERBY_TASK_HARVEST_POTATO_TITLE,Panen Kentang
TID_DERBY_TASK_HARVEST_RICE_TITLE,Panen Padi
TID_DERBY_TASK_HARVEST_LETTUCE_TITLE,Panen Selada
TID_DERBY_TASK_HARVEST_CHICKEN_TITLE,Ambil Telur
TID_DERBY_TASK_HARVEST_COW_TITLE,Ambil Susu
TID_DERBY_TASK_HARVEST_PIG_TITLE,Ambil Daging Asap
TID_DERBY_TASK_HARVEST_SHEEP_TITLE,Ambil Wol
TID_DERBY_TASK_HARVEST_GOAT_TITLE,Ambil Susu Kambing
TID_DERBY_TASK_HARVEST_WHEAT_DESCRIPTION,Panen <NUMBER> Ladang Gandum
TID_DERBY_TASK_HARVEST_CORN_DESCRIPTION,Panen <NUMBER> Ladang Jagung
TID_DERBY_TASK_HARVEST_SOYBEAN_DESCRIPTION,Panen <NUMBER> Ladang Kedelai
TID_DERBY_TASK_HARVEST_SUGARCANE_DESCRIPTION,Panen <NUMBER> Ladang Tebu
TID_DERBY_TASK_HARVEST_CARROT_DESCRIPTION,Panen <NUMBER> Ladang Wortel
TID_DERBY_TASK_HARVEST_INDIGO_DESCRIPTION,Panen <NUMBER> Ladang Indigo
TID_DERBY_TASK_HARVEST_PUMPKIN_DESCRIPTION,Panen <NUMBER> Ladang Labu
TID_DERBY_TASK_HARVEST_COTTON_DESCRIPTION,Panen <NUMBER> Ladang Kapas
TID_DERBY_TASK_HARVEST_CHILI_DESCRIPTION,Panen <NUMBER> Ladang Cabai
TID_DERBY_TASK_HARVEST_TOMATO_DESCRIPTION,Panen <NUMBER> Ladang Tomat
TID_DERBY_TASK_HARVEST_STRAWBERRY_DESCRIPTION,Panen <NUMBER> Ladang Stroberi
TID_DERBY_TASK_HARVEST_POTATO_DESCRIPTION,Panen <NUMBER> Ladang Kentang
TID_DERBY_TASK_HARVEST_RICE_DESCRIPTION,Panen <NUMBER> Ladang Padi
TID_DERBY_TASK_HARVEST_LETTUCE_DESCRIPTION,Panen <NUMBER> Ladang Selada
TID_DERBY_TASK_HARVEST_CHICKEN_DESCRIPTION,Ambil <NUMBER> Telur
TID_DERBY_TASK_HARVEST_COW_DESCRIPTION,Ambil <NUMBER> Susu
TID_DERBY_TASK_HARVEST_PIG_DESCRIPTION,Ambil <NUMBER> Daging Asap
TID_DERBY_TASK_HARVEST_SHEEP_DESCRIPTION,Ambil <NUMBER> Wol
TID_DERBY_TASK_HARVEST_GOAT_DESCRIPTION,Perah <NUMBER> Susu Kambing
TID_NOTIFICATIONS_SETTINGS_DERBY,Pemberitahuan Lomba
TID_NOTIFICATION_DERBY_TASK_ENDING,Tugas lombamu akan segera berakhir!
TID_NOTIFICATION_DERBY_ENDING,Lomba minggu ini akan segera berakhir. Selesaikan tugas yang tersisa!
TID_NOTIFICATION_DERBY_ENDED,Lomba minggu lalu telah berakhir!
TID_NOTIFICATION_DERBY_STARTED,"Lomba baru telah dimulai, ayo main!"
TID_DERBY_START_INTRO_TITLE,Lomba baru telah dimulai!
TID_DERBY_OVER_REWARDS_KEYS_HEADER,Kamu meraih <NUMBER> ladam
TID_DERBY_OVER_REWARDS_KEYS_TEXT,Klaim hadiah!
TID_DERBY_OVER_BUTTON_NO_PRIZE,Oke
TID_DERBY_INFO_HELPSHIFT_BUTTON,Info selengkapnya
TID_DERBY_NOT_IN_LEAGUE_MESSAGE,Mulai tugas untuk lingkunganmu agar ikut Lomba!
TID_TYPE_NEIGHBORHOOD_DERBY_SCORE_GAINED,+<PARAM>
TID_HATMAKER,Pembuat Topi
TID_HATMAKER_DESCRIPTION,Membuat topi
TID_TOP_RIGHT_HUD_TASK_PROGRESS_TOOLTIP,<DESCRIPTION>.\nSelesaikan dalam <TIME LEFT> untuk mendapatkan <RACE POINTS> Poin Lomba!
TID_TOP_RIGHT_HUD_TASK_COMPLETED_TOOLTIP,Tugas selesai!
TID_FISH_WEIGHT,<WEIGHT> pon
TID_DERBY_TASK_UNSELECTED_DETAILS,Ambil tugas di kiri dan ketuk tombol tugas untuk memulainya!
TID_STREAM_SENDER_NEIGHBORHOOD_DERBY,Lomba Lingkungan
TID_STREAM_EVENT_DERBY_THRESHOLD_REACHED,Kamu meraih sebuah ladam Lomba! Kamu akan mendapat lebih banyak hadiah saat Lomba berakhir!
TID_STREAM_EVENT_DERBY_ENDED,Lomba telah berakhir! Pergi ke Stan lomba untuk melihat apakah kamu mendapat hadiah!
TID_DERBY_THRESHOLD_REWARDS_BUTTON,Lihat
TID_DERBY_TASK_TIME_LEFT_TOOLTIP,Sisa waktu untuk menyelesaikan tugas Lomba ini.
TID_DERBY_TASK_TIME_DURATION_TOOLTIP,Selesaikan tugas ini dalam waktu ini untuk mendapatkan Poin Lomba.
TID_DERBY_TASK_POINTS_TOOLTIP,Poin Lomba dihadiahkan ke lingkungan saat tugas ini selesai.
TID_TYPE_NEIGHBORHOOD_TASK_SPEED_UP_ALREADY_BOUGHT,Tetangga sudah mempercepat tugas ini!
TID_NEIGHBORHOOD_TASK_RESERVE_FAILED_LEVEL_REQUIREMENTS,Levelmu terlalu rendah untuk mengambil tugas ini!
TID_NEIGHBORHOOD_TASK_TIME_UNLIMITED_TEXT,Sampai Lomba berakhir
TID_FLOATER_DERBY_CLAIM_LEAGUE_REWARDS,Lihat dulu hasil Lomba!
TID_DISCARD_NEIGHBORHOOD_TASK_POPUP_TITLE,Konfirmasi buang tugas
TID_DISCARD_NEIGHBORHOOD_TASK_POPUP_NO,Batalkan
TID_DISCARD_NEIGHBORHOOD_TASK_POPUP_YES,Buang
TID_DISCARD_NEIGHBORHOOD_TASK_POPUP_DESCRIPTION,Yakin ingin membuang tugas yang sudah diambil ini? Kuota tugasmu tidak akan dikembalikan.
TID_TYPE_NEIGHBORHOOD_TASK_DISCARD_FAILED_TASK_RESERVED,"Tetangga mengerjakan tugas ini, tidak bisa membuang."
TID_TYPE_NEIGHBORHOOD_TASK_DISCARD_FAILED_TASK_ALREADY_DISCARDED,Tetangga telah membuang tugas ini!
TID_MOSSYROCK,Batu Berlumut
TID_MONUMENTALROCK,Batu Pameran
TID_MOSSYROCK_DESCRIPTION,Menghias pertanianmu
TID_MONUMENTALROCK_DESCRIPTION,Menghias kotamu
TID_TYPE_NEIGHBORHOOD_TASK_RESERVE_FAILED_JOINED_AFTER_SEASON_START,Tunggu sampai Lomba minggu berikutnya untuk bergabung!\n\nKamu perlu menjadi bagian lingkungan sebelum Lomba dimulai agar bisa berpartisipasi!
TID_TYPE_NEIGHBORHOOD_TASK_DISCARD_FAILED_JOINED_AFTER_SEASON_START,Tunggu sampai Lomba minggu berikutnya untuk bergabung!\n\nKamu perlu menjadi bagian lingkungan sebelum Lomba dimulai agar bisa berpartisipasi!
TID_TYPE_NEIGHBORHOOD_TASK_DISCARD_FAILED_EXPIRED,Gagal membuang tugas.
TID_TYPE_NEIGHBORHOOD_TASK_SPEED_UP_JOINED_AFTER_SEASON_START,Tunggu sampai Lomba minggu berikutnya untuk bergabung!\n\nKamu perlu menjadi bagian lingkungan sebelum Lomba dimulai agar bisa berpartisipasi!
TID_TYPE_NEIGHBORHOOD_TASK_SPEED_UP_TASK_RESERVED,"Tetangga mengerjakan tugas ini, tidak bisa mempercepat."
TID_TYPE_NEIGHBORHOOD_TASK_SPEED_UP_NOT_ENOUGH_DIAMONDS,Berlianmu tidak cukup untuk mempercepat tugas ini!
TID_TYPE_NEIGHBORHOOD_TASK_PLUS_ONE_TASK_FAILED_TASK_LIMIT,Tidak ada tugas lagi!
TID_TYPE_NEIGHBORHOOD_TASK_PLUS_ONE_TASK_FAILED_NOT_ENOUGH_DIAMONDS,Berlian tidak cukup!
TID_DERBY_TASKS_JOINED_AFTER_DERBY_START_MESSAGE,Tunggu sampai Lomba minggu berikutnya untuk bergabung!\n\nKamu perlu menjadi bagian lingkungan sebelum Lomba dimulai agar bisa berpartisipasi!
TID_FLOATER_CLAIM_REWARDS_AFTER_DERBY,Kamu bisa mengeklaim hadiah setelah Lomba berakhir
TID_FLOATER_NEIGHBORHOOD_DERBY_DISABLED,Saat ini tidak ada Lomba. Coba lagi nanti.
TID_DERBY_EVENT_TIME_TOOLTIP,Sisa waktu untuk acara Lomba saat ini.\nSelesaikan tugas sebagai lingkungan sebelum waktu habis!
TID_DERBY_EVENT_POINTS_TOOLTIP,Total poin Lomba lingkunganmu.\nSelesaikan lebih banyak tugas Lomba untuk meraih poin!
TID_DERBY_TASK_AVAILABLE_TOOLTIP,Kuota pribadi <AVAILABLE_TASK> / <TOTAL_TASK> tugas untuk Lomba ini.\nKamu dapat menambah <PURCHASE_TASK> tugas saat kuota habis.
TID_DERBY_ENDED,Lomba berakhir!
TID_REPUTATION_LEVEL_UP2_TEXT,Kini kamu bisa meningkatkan semua bangunan layanan ke level <LEVEL_NUMBER>!
TID_DERBY_INFO_TITLE_1,Selamat datang di Lomba Lingkungan!
TID_DERBY_INFO_1,"Lakukan tugas seperti memanen, memancing, dan menyelesaikan pesanan perahu untuk meraih hadiah.\n\nSaat tugas selesai, Lingkunganmu akan meraih poin Lomba dan semua anggota akan mendapat hadiah. Jika masuk 3 besar, kamu akan mendapatkan lebih banyak hadiah dan naik ke liga yang lebih tinggi. Di sana, kamu bisa mengambil tugas serta hadiah yang lebih banyak!\n\nLomba baru hadir setiap minggu, jadi selalu ada peluang untuk menang!"
TID_DERBY_INFO_TITLE_2,Bagaimana cara ikut serta dalam Lomba?
TID_DERBY_INFO_2,"Pada tab pertama, tugas Lomba yang tersedia ada di kiri. Tugas terdiri dari melakukan tindakan, bukan menyetorkan produk.\n\nKetuk satu tugas untuk membuka detailnya: tindakan yang diperlukan, total waktu untuk melakukannya, dan berapa poin Lomba yang diberikan.\n\nKetuk tombol di bawahnya untuk mulai mengerjakan tugas.\n\nPemimpin lingkungan, sesama pemimpin, dan tetua dapat membuang tugas bebas apa pun di papan. Kamu juga dapat tidak ikut Lomba dari setelan Lanjutan game."
TID_DERBY_INFO_TITLE_3,Tugas yang tersedia
TID_DERBY_INFO_3,"\qTugas yang Tersedia\q menandakan jumlah tugas yang masih bisa diambil untuk lomba saat ini. Setiap liga memiliki jumlah tugas yang berbeda. Begitu angka mencapai nol, kamu tidak bisa mengambil tugas lagi.\n\nKamu bisa membeli tugas tambahan dengan berlian, tetapi hanya satu."
TID_DERBY_INFO_TITLE_4,Bersaing dengan lingkungan lain
TID_DERBY_INFO_4,"Tab kedua menampilkan persaingan Lomba. Kuda teratas adalah milik lingkunganmu, dan akan maju saat kamu meraih poin Lomba.\n\nMencapai checkpoint akan menghasilkan ladam. Setiap ladam memberimu hadiah di akhir Lomba, maksimum 5 sampai 9, tergantung pada liga lingkunganmu.\n\nSetelah mencapai checkpoint pertama, lingkungan yang masuk 3 besar mendapatkan hadiah ekstra."
TID_DERBY_INFO_TITLE_5,Bagaimana dengan hadiahnya?
TID_DERBY_INFO_5,"Di tab ketiga terdapat ladam lingkungan yang menampilkan hadiah. Saat Lomba berakhir, kamu bisa memilih satu hadiah dari setiap kolom yang terbuka.\n\nTidak suka hadiahnya? Tukar dengan mengetuk tombol \qAcak ulang hadiah\q. Jika ada hadiah yang tidak ingin kamu acak, ketuk hadiah itu sebelum mengacak ulang.\n\nSetelah memilih, ketuk tombol untuk mengeklaim hadiah."
TID_CLOCHE_HAT,Topi Cloche
TID_TOP_HAT,Topi Tinggi
TID_SUN_HAT,Topi Matahari
TID_HAT_MAKER_PRODUCT_DESCRIPTION,Dibuat di Pembuat Topi
TID_DERBY_TUTORIAL_TITLE,Tutorial Lomba
TID_TUTORIAL_NEIGHBORHOOD_DERBY,"Karena sudah bergabung dengan lingkungan, kamu bisa ikut serta dalam Lomba Lingkungan! Apa itu Lomba? Ayo kita cari tahu!"
TID_TUTORIAL_NEIGHBORHOOD_DERBY_TAP,Ketuk Stan Lomba untuk melihat apa yang menunggumu!
TID_TUTORIAL_NEIGHBORHOOD_DERBY2,"Dalam Lomba, kamu mengambil tugas, menyelesaikan tindakan yang diperlukan, dan meraih poin untuk lingkunganmu. Jika semua orang berpartisipasi, semuanya bisa mendapat hadiah hebat!\nJika perlu bantuan, kamu dapat selalu memeriksa bantuan Lomba untuk informasi lebih lanjut!"
TID_TUTORIAL_NEIGHBORHOOD_DERBY_END2,"Saat sebuah Lomba berakhir, yang berikutnya akan dimulai! Keseruan dengan lingkunganmu tidak ada hentinya!"
TID_TOP_RIGHT_HUD_TASK_EXPIRED_TOOLTIP,Tugas kedaluwarsa! Buang dengan membuka Stan Lomba.
TID_TUTORIAL_NEIGHBORHOOD_DERBY3,"Lomba pertamamu sudah berakhir? Waktu tak terasa saat kamu bersenang-senang! Sekarang, bagaimana dengan hadiahnya, ya?! Ayo kita lihat cara mengeklaim hadiah!"
TID_TUTORIAL_NEIGHBORHOOD_DERBY4,Ingin melihat hadiah yang menunggumu? Ketuk Stan Lomba!
TID_DERBY_TUTORIAL2_TITLE,Cara mengeklaim hadiah
TID_TUTORIAL_NEIGHBORHOOD_DERBY_TAP2,Ketuk Stan Lomba untuk melihat hasil Lomba sebelumnya!
TID_DERBY_INFO_TUTORIAL_TASKS_BUTTON,Tutorial 1
TID_DERBY_INFO_TUTORIAL_REWARDS_BUTTON,Tutorial 2
TID_ABOUT_PARENT_GUIDE,Panduan Orang Tua
TID_DISCARD_NEIGHBORHOOD_TASK_LEADER_POPUP_DESCRIPTION,Yakin ingin membuang tugas ini?
TID_DERBY_TASK_UNSELECTED_DETAILS_ZERO_AVAILABLE,Kamu sudah memakai semua tugas yang tersedia di Lomba ini!
TID_DERBY_OVER_TEXT_NOT_QUALIFIED,Capai titik ladam pertama untuk masuk kualifikasi hadiah lingkungan 3 besar!
TID_DERBY_RACETRACK_TROPHY_TOOLTIP,Capai titik ladam ini untuk masuk kualifikasi hadiah lingkungan 3 besar!
TID_DERBY_NOT_IN_DERBY_MESSAGE,Tunggu sampai Lomba minggu berikutnya untuk bergabung!
TID_ACHIEVEMENT_DERBY_POINTS,Tetangga rajin
TID_ACHIEVEMENT_DERBY_POINTS_DESCRIPTION,Kumpulkan <NUMBER> poin lomba lingkungan
TID_ACHIEVEMENT_DERBY_TASKS,Pakar tugas
TID_ACHIEVEMENT_DERBY_TASKS_DESCRIPTION,Selesaikan <NUMBER> tugas lomba lingkungan
TID_STAT_LEVEL_REWARDS_LEVEL_NEXT_THRESHOLD_TOOLTIP,<NUMBER> poin pengalaman lagi untuk mencapai ambang ini.
TID_PRODUCT_HOTDOG,Hot Dog
TID_PRODUCT_TOFUDOG,Hot Dog Tahu
TID_PRODUCT_CORNDOG,Hot Dog Jagung
TID_HOTDOG_STAND_PRODUCT_DESCRIPTION,Dibuat di Stan Hot Dog
TID_HOTDOG_STAND,Stan Hot Dog
TID_HOTDOG_STAND_DESCRIPTION,Membuat hot dog
TID_MASSGIFT_ISSUES_GENERAL_TEXT,"Hai <NAME>! Kami menghadapi beberapa masalah dan sedang menyelidiki cara mengatasinya. Sementara ini, terimalah hadiah sebagai kompensasi untuk segala ketidaknyamanan!"
TID_MASSGIFT_ISSUES_DERBY_TEXT,"Hai <NAME>! Kami menghadapi beberapa masalah dengan Lomba dan sedang menyelidiki cara mengatasinya. Sementara ini, terimalah hadiah sebagai kompensasi untuk segala ketidaknyamanan!"
TID_MASSGIFT_ISSUES_NEWFEATURES_TEXT,"Hai <NAME>! Kami menghadapi beberapa masalah dengan fitur baru dan sedang menyelidiki cara mengatasinya. Sementara ini, terimalah hadiah sebagai kompensasi untuk segala ketidaknyamanan!"
TID_MASSGIFT_ISSUES_NEIGHBORHOODS_TEXT,"Hai <NAME>! Kami menghadapi beberapa masalah dengan lingkungan dan sedang menyelidiki cara mengatasinya. Sementara ini, terimalah hadiah sebagai kompensasi untuk segala ketidaknyamanan!"
TID_DERBY_TASK_LOG_TITLE,Log Pribadi untuk Tugas Lomba
TID_DERBY_PAUSED_TITLE,Lomba berikutnya mulai dalam: <TIME>
TID_MASSGIFT_ISSUES_HICKUPS_TEXT,Hai <NAME>! Ada masalah kecil dengan fitur baru dan kami harus melakukan pemeliharaan kecil sehingga game tidak dapat diakses. Terimalah hadiah ini sebagai kompensasi waktu perbaikan!
TID_MASSGIFT_ISSUES_HICKUPS_HEADER,Masalah kecil
TID_MASSGIFT_ISSUES_DOWNTIME_HEADER,Waktu perbaikan
TID_MASSGIFT_ISSUES_WORKINGHARD_HEADER,Bekerja Keras
TID_PRODUCT_RAWPASTA,Pasta Segar
TID_PRODUCT_RICENOODLES,Mi Beras
TID_PASTA_MAKER_PRODUCT_DESCRIPTION,Dibuat di Pembuat Pasta
TID_PASTA_MAKER,Pembuat Pasta
TID_PASTA_MAKER_DESCRIPTION,Membuat pasta dan mi
TID_CONFIRM_POPUP_LEAVE_NEIGHBORHOOD_LAST_MEMBER_TEXT_DERBY_PAUSED,Tinggalkan lingkungan <NAME>? Kamu adalah anggota terakhir dan lingkungan akan dibubarkan.
TID_CONFIRM_POPUP_LEAVE_NEIGHBORHOOD_TEXT_DERBY_PAUSED,Tinggalkan lingkungan <NAME>?
TID_DERBY_END_WARNING,Lomba hampir berakhir!
TID_DERBY_END_BLOCKED,"Lomba segera berakhir, tidak ada tugas baru yang diperbolehkan."
TID_DERBY_ENDING_TASK_BLOCKED_FLOATER,"Gagal mengambil tugas, lomba segera berakhir."
TID_DERBY_WAITING_FOR_SERVER_END_RESULT,Memproses hasil lomba.
TID_PRODUCT_LASAGNA,Lasagna Sayur
TID_PRODUCT_PASTA_SALAD,Salad Pasta
TID_PRODUCT_NOODLE_SOUP,Mi Kuah
TID_PRODUCT_TOMATO_SAUCE,Saus Tomat
TID_WHITE_CARRIAGE,Kereta Putih
TID_FLOWER_WAGON,Gerobak Bunga
TID_TULIP_SHOES,Sepatu Tulip
TID_HANGING_FLOWERS,Bunga Bergantung
TID_FLOATER_EXPANSION_CONNECTION_ACROSS_ROAD,Lahan perlu terhubung dengan tepi jalan
TID_SETTINGS_TAB_SETTINGS,Setelan
TID_SETTINGS_TAB_NEWS,Berita
TID_SETTINGS_TAB_COMMUNITY,Komunitas
TID_SETTINGS_TAB_MORE,Lainnya
TID_SETTINGS_MUSIC,Musik <VALUE>
TID_SETTINGS_SOUND_EFFECTS,Suara <VALUE>
TID_SETTINGS_ON,NYALA
TID_SETTINGS_OFF,MATI
TID_SETTINGS_LANGUAGE,Bahasa
TID_SETTINGS_FACEBOOK,"Untuk main di beberapa perangkat, silakan masuk ke Facebook."
TID_SETTINGS_SOCIAL_MEDIA,"Pada iOS7 ke atas, masuk ke Game Center untuk menyimpan pertanianmu."
TID_SETTINGS_SOCIAL_MEDIA_ANDROID,"Untuk menyimpan pertanianmu, silakan masuk ke Google Play."
TID_SETTINGS_SOCIAL_MEDIA_CH,"Untuk menyimpan pertanianmu dan bermain di berbagai perangkat iOS, masuk ke Game Center."
TID_SETTINGS_SOCIAL_MEDIA_CH_ANDROID,"Untuk menyimpan pertanianmu dan bermain di berbagai perangkat Android, masuk ke Google Play."
TID_SETTINGS_YOUTUBE,Tengoklah Saluran YouTube Hay Day!
TID_SETTINGS_YOUKU,Youku
TID_SETTINGS_WIKI,Kunjungi Hay Day Wiki (tidak resmi)
TID_PASTA_KITCHEN,Dapur Pasta
TID_PASTA_KITCHEN_DESCRIPTION,Membuat hidangan Pasta
TID_PASTA_KITCHEN_PRODUCT_DESCRIPTION,Dibuat di Dapur Pasta
TID_SETTINGS_GO,Ayo!
TID_NEIGHBORHOOD_LANGUAGE,Bahasa obrolan pilihan:
TID_NEIGHBORHOOD_CHANGE_LANGUAGE,Ganti
TID_RECOMMENDATION_REASON_LEVEL,Level pertanianmu menyamai level rata-rata pertanian di lingkungan ini.
TID_RECOMMENDATION_REASON_COUNTRY,Beberapa anggota di lingkungan ini berada di negara yang sama denganmu.
TID_RECOMMENDATION_REASON_LANGUAGE,Lingkungan ini memiliki setelan bahasa yang sama denganmu.
TID_RECOMMENDATION_REASON_FRIEND,Kamu memiliki teman di lingkungan ini.
TID_NOTICE_DIALOG_FORUMS,Info
TID_NEIGHBORHOOD_CHAT_DISABLED,Kamu telah menonaktifkan obrolan lingkungan. Kamu dapat mengaktifkannya kembali di setelan lanjutan.
TID_PRODUCT_GNOCCHI,Gnocchi
TID_PRODUCT_LOBSTERPASTA,Pasta Lobster
TID_HAYDAY_BIRTHDAYCAKE,Kue Ulang Tahun
TID_HAYDAY_BIRTHDAYCAKE_DESCRIPTION,Dekorasi Unik Ultah Hay Day
TID_FLOATER_PRODUCTION_SLOTS_FULL,"Semua slot produksi penuh. Tunggu, percepat, atau beli slot baru!"
TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,Tugas Produksi
TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,Buat & ambil <NUMBER> <GOOD>
TID_NEIGHBORHOOD_TASK_FEED_ANIMAL_TITLE,Tugas Memberi Makan
TID_NEIGHBORHOOD_TASK_FEED_ANIMAL_DESCRIPTION,Beri makan <NUMBER> hewan
TID_DITCH_01,Parit
TID_DITCH_01_DESCRIPTION,Menghias pertanianmu
TID_CALENDAR_EVENT_TOWN_VISITOR_BONUS_TITLE,Bonus Pengunjung Kota
TID_CALENDAR_EVENT_TOWN_VISITOR_COINSBONUS_TEXT,Pariwisata meledak di kotamu! Semua pengunjung kota yang kamu layani selama acara ini akan menghasilkan koin ganda. Sekarang mulai produksi barang dan buat pengunjung kotamu senang!
TID_CALENDAR_EVENT_TOWN_VISITOR_XPBONUS_TEXT,Pariwisata meledak di kotamu! Semua pengunjung kota yang kamu layani selama acara ini akan menghasilkan XP dan poin reputasi ganda. Sekarang mulai produksi barang dan buat pengunjung kotamu senang!
TID_ADVANCED_EVENT_TEXT_BIRTHDAY_CARORDERS,"Ini ulang tahun ketiga Hay Day, dan kota di mana-mana berpesta besar! Untuk membantu perayaan, isi Pesanan Truk sebanyak yang kamu bisa sebelum waktu habis! Raih target pribadimu untuk hadiah luar biasa. Hasilmu juga meningkatkan target global komunitas. Raih target global bersama dengan petani di seluruh dunia dan kalian semua akan dihadiahi sebuah dekorasi Ulang Tahun eksklusif."
TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_3RD_BIRTHDAY,"Hai <NAME>! Berkat semua produk hebatmu, perayaan ulang tahun sangat meMOOkau! Terima kasih atas partisipasi semuanya di acara global. Kita berhasil bersama-sama! Terimalah hadiah ini sebagai ucapan terima kasih atas kontribusimu!"
TID_NEIGHBORHOOD_IN_DERBY,Di Lomba
